1	11470400	11470800
1	11473200	11473600
1	11527400	11527600
1	11532800	11533000
1	11697000	11697600
1	11758800	11759200
1	12138000	12138200
1	12161200	12161400
1	12163000	12164600
1	12165200	12165400
1	12171800	12172000
1	12240800	12241000
1	12349800	12350000
1	12356400	12356600
1	12359400	12359600
1	12499200	12499400
1	12508400	12508800
1	12516000	12516400
1	12517000	12517200
1	12567200	12567600
1	12594000	12594200
1	12860600	12860800
1	12898200	12898400
1	12899600	12899800
1	13206000	13206200
1	13355800	13356200
1	13534800	13535000
1	13558800	13559000
1	13644200	13644400
1	13645000	13645200
1	13646400	13647000
1	13675800	13676200
1	13741000	13741200
1	13989400	13989600
1	13994800	13995000
1	14445000	14445400
1	14455400	14455600
1	14462400	14462600
1	14484400	14484800
1	14547400	14547600
1	14638400	14638800
1	14639600	14639800
1	14803600	14803800
1	14847000	14847200
1	15088000	15088200
1	15091200	15091400
1	15135200	15135400
1	15142800	15143600
1	15208000	15208400
1	15267400	15267600
1	15354000	15354200
1	15414400	15414600
1	15493600	15493800
1	15494800	15495000
1	15525000	15525200
1	15778200	15778400
1	15815200	15815400
1	16058600	16058800
1	16125800	16126000
1	16287200	16287400
1	16331200	16331400
1	16345600	16345800
1	16438600	16438800
1	16473200	16473600
1	16485000	16485200
1	16779800	16780000
1	16792200	16792600
1	16945800	16946000
1	16948000	16948200
1	16948600	16948800
1	17084400	17084600
1	17179000	17179200
1	17318200	17318600
1	17395200	17395400
1	17407200	17407400
1	17423000	17423400
1	17423800	17424000
1	17525400	17525600
1	17656000	17656600
1	17659800	17660000
1	17680800	17681000
1	17685200	17685400
1	17689400	17689600
1	17698000	17698400
1	17724200	17724400
1	17828400	17828600
1	17845200	17845600
1	17846800	17847200
1	17891000	17891200
1	17987200	17987400
1	18136000	18136200
1	18206600	18206800
1	18581600	18581800
1	18621000	18621200
1	18694600	18694800
1	18699600	18699800
1	18837800	18838000
1	18992000	18992200
1	19070400	19070600
1	19072400	19072600
1	19293800	19294000
1	19326000	19326400
1	19349400	19349800
1	19355600	19355800
1	19397800	19398000
1	19423600	19423800
1	19556200	19556400
1	19642800	19643200
1	19658400	19658600
1	19690400	19690600
1	19969600	19969800
1	19971000	19971200
1	20420200	20420600
1	20988800	20989000
1	21414400	21414600
1	21456600	21456800
1	21463600	21463800
1	21467200	21467400
1	21524000	21524200
1	21569400	21569600
1	21603800	21604000
1	21681800	21682000
1	21722600	21722800
1	22008000	22008200
1	22431600	22431800
1	22432200	22432400
1	22437200	22437400
1	22441600	22441800
1	22463200	22463600
1	22619000	22619400
1	22748000	22748200
1	22876800	22877000
1	22893200	22893600
1	22894600	22894800
1	22974400	22974600
1	22979600	22979800
1	23051600	23051800
1	23099000	23099400
1	23226800	23227000
1	23229800	23230000
1	23250200	23250600
1	23299400	23299600
1	23560800	23561000
1	24046600	24046800
1	24197400	24197600
1	24210400	24210600
1	24410400	24410600
1	24509200	24509400
1	24685400	24685600
1	24792800	24793000
1	24828600	24828800
1	25071800	25072000
1	25182600	25182800
1	25287000	25287200
1	25387400	25387600
1	25388200	25388400
1	25399200	25399400
1	25408000	25408200
1	25452000	25452200
1	25705600	25705800
1	25718600	25718800
1	25728000	25728200
1	25729200	25729400
1	25746000	25746200
1	26435400	26435600
1	26699000	26699200
1	26830800	26831000
1	26908800	26909000
1	27075600	27075800
1	27084600	27085400
1	27086600	27086800
1	27087400	27087800
1	27112400	27112600
1	27142200	27142400
1	27184800	27185000
1	27302800	27303200
1	27525200	27525400
1	27631400	27631600
1	27798200	27798400
1	27859200	27859600
1	28417000	28417200
1	28447000	28447200
1	28462200	28462400
1	28596800	28597200
1	28767200	28767400
1	28861200	28861400
1	28955800	28956000
1	29035600	29035800
1	29234000	29234200
1	29251800	29252000
1	29254800	29255200
1	29355600	29355800
1	29363200	29363400
1	29469000	29469200
1	29495400	29495600
1	29517000	29517200
1	29522400	29522600
1	29524400	29524600
1	29688000	29688200
1	30219200	30219400
1	30283400	30283600
1	30298000	30298200
1	30350000	30350400
1	30379000	30379200
1	31246800	31247000
1	31296800	31297000
1	31503600	31503800
1	31582000	31582200
1	31748200	31748400
1	32056600	32056800
1	32256600	32257600
1	32607800	32608000
1	32674200	32674600
1	32764200	32764400
1	32845000	32845200
1	32847200	32847400
1	32873400	32873600
1	32875800	32876000
1	32876600	32877000
1	32878200	32878400
1	32990000	32990200
1	33004800	33005000
1	33124200	33124400
1	33124800	33125000
1	33126200	33126400
1	33219200	33219600
1	33223800	33224000
1	33267400	33267600
1	33268400	33268600
1	33269200	33269400
1	33270200	33270400
1	33294600	33294800
1	33327000	33327200
1	33388800	33389000
1	33423600	33423800
1	33430200	33430400
1	33533800	33534000
1	33535200	33535400
1	33536000	33536200
1	33634200	33634600
1	33684000	33684800
1	33685200	33685400
1	33722200	33722400
1	33827400	33827600
1	34257000	34257200
1	34277000	34277200
1	34324600	34325000
1	34402600	34402800
1	34406200	34407000
1	34413800	34414000
1	34534000	34534200
1	34659600	34659800
1	34940000	34940600
1	35224000	35224600
1	35226400	35226600
1	35241600	35241800
1	35505600	35506000
1	35573200	35573600
1	35776200	35776600
1	35815000	35815400
1	37537200	37537400
1	37724800	37725000
1	37812200	37812400
1	37845800	37846200
1	37879000	37879400
1	37944800	37945000
1	37945800	37946000
1	38002000	38002200
1	38066200	38066400
1	38190200	38190400
1	38216000	38216400
1	38217400	38217600
1	38218800	38219000
1	38554000	38554200
1	39040800	39041000
1	39763200	39763400
1	39806800	39807200
1	39852400	39852600
1	39929200	39929600
1	39937200	39937400
1	40062000	40062200
1	40063800	40064000
1	40359800	40360000
1	40362600	40363000
1	40439400	40439800
1	40577400	40577600
1	40734200	40734400
1	40758800	40759200
1	40811800	40812000
1	40818000	40818200
1	40842800	40843000
1	40902600	40903000
1	40939600	40939800
1	40942200	40942400
1	41106000	41106200
1	41106800	41107000
1	41107600	41108200
1	41111600	41111800
1	41116600	41117000
1	41117800	41118000
1	41246000	41247400
1	41247800	41249800
1	41251200	41251600
1	41252600	41253600
1	41279400	41279600
1	41282000	41282200
1	41285400	41285600
1	41430000	41430200
1	41439600	41439800
1	41443400	41443600
1	41452400	41452800
1	41471800	41472000
1	41472600	41472800
1	41484400	41484600
1	41544200	41544600
1	41767400	41767600
1	41971200	41971400
1	42198000	42198200
1	42498400	42498600
1	42518200	42518400
1	42523000	42523400
1	42731200	42731400
1	42780400	42780600
1	42815400	42816000
1	42848600	42848800
1	42871200	42871400
1	43058600	43058800
1	43062800	43063000
1	43094200	43094400
1	43114600	43114800
1	43144800	43145000
1	43155400	43155800
1	43183600	43183800
1	43509800	43510000
1	43556800	43557000
1	43558600	43558800
1	43673200	43673400
1	43676600	43676800
1	43765000	43765200
1	43986600	43986800
1	44167800	44168000
1	44177800	44178000
1	44182600	44183000
1	44326600	44326800
1	44329600	44330000
1	44337000	44337200
1	44339200	44339400
1	44350400	44350600
1	44359000	44359200
1	44371200	44371400
1	44874000	44874200
1	44955000	44955400
1	44956000	44956200
1	45007000	45007200
1	45008000	45008200
1	45066000	45066200
1	45094200	45094400
1	45102200	45102400
1	45102800	45103200
1	45118400	45119200
1	45347000	45347200
1	45371200	45371400
1	45371800	45372000
1	45374000	45374200
1	45377000	45377200
1	45412400	45412600
1	45427800	45428000
1	45510800	45511000
1	45522400	45523000
1	45789400	45789600
1	45941200	45941600
1	46066600	46066800
1	46243800	46244000
1	46387400	46387800
1	46392000	46392200
1	46409000	46409200
1	46560000	46560200
1	46680200	46680600
1	46849600	46849800
1	46935400	46935600
1	47218800	47219200
1	47474200	47474400
1	47491400	47491600
1	47702200	47702400
1	47912200	47912400
1	48287400	48287600
1	48367400	48367600
1	48376400	48376600
1	48502600	48503000
1	48554200	48554400
1	48650000	48650200
1	48650600	48650800
1	49127400	49127600
1	49209600	49209800
1	49214000	49214200
1	49413200	49413400
1	49619800	49620000
1	49770200	49770400
1	49811000	49811200
1	49976000	49976200
1	50104000	50104200
1	50252400	50252600
1	50286600	50286800
1	50436200	50436800
1	50625800	50626000
1	50957000	50957200
1	50957600	50958000
1	51005000	51005400
1	51394400	51394600
1	51398600	51398800
1	52074000	52074200
1	52096200	52096400
1	52148200	52148400
1	52149400	52150200
1	52192200	52192400
1	52348600	52348800
1	52562000	52562200
1	52772800	52773000
1	52793800	52794000
1	52794600	52794800
1	53004800	53005000
1	53125800	53126200
1	53416800	53417200
1	53419200	53419400
1	53631400	53631600
1	53663400	53663600
1	53739800	53740000
1	53834600	53834800
1	54000200	54000400
1	54050800	54051000
1	54533400	54534000
1	54603000	54603200
1	54605000	54605200
1	54616400	54616600
1	54736200	54736400
1	55077600	55077800
1	55155200	55155400
1	55172600	55172800
1	55388600	55388800
1	55509800	55510000
1	56073800	56074200
1	56229400	56229600
1	56305400	56305600
1	56307400	56307600
1	56453600	56454000
1	56567400	56567600
1	56568400	56568600
1	56671400	56671600
1	56748200	56748400
1	56796200	56796400
1	56894200	56894400
1	57153800	57154200
1	57256400	57256600
1	57298800	57299000
1	57466600	57467000
1	57555000	57555400
1	57568200	57568400
1	57568800	57569000
1	57752800	57753200
1	57836800	57837000
1	57843800	57844000
1	58061800	58062000
1	58296200	58296400
1	58306400	58306600
1	58363600	58363800
1	58382600	58382800
1	58450600	58450800
1	58474400	58474800
1	58475400	58475600
1	58646800	58647000
1	58647400	58647600
1	58708000	58708400
1	59062600	59062800
1	59076000	59076200
1	59600600	59600800
1	59670800	59671000
1	59762800	59763000
1	59770600	59771200
1	59865000	59865200
1	59867400	59867600
1	60013800	60014000
1	60016000	60016400
1	60104200	60104400
1	60108000	60108200
1	60108800	60109200
1	60218000	60218200
1	60677000	60677200
1	60687000	60687200
1	60704000	60704400
1	60724200	60724400
1	60802800	60803200
1	60862600	60863400
1	61018400	61018600
1	61297400	61297600
1	62148400	62148600
1	62174800	62175000
1	62347400	62347800
1	62433000	62433200
1	62434200	62434400
1	62461200	62461600
1	62492600	62492800
1	62501200	62501400
1	62502800	62503200
1	62533400	62533600
1	62676600	62676800
1	62929400	62930000
1	63101000	63101400
1	63103800	63104000
1	63857800	63858200
1	63931000	63931200
1	64007600	64007800
1	64394200	64394400
1	64421000	64421200
1	64551200	64551600
1	64553400	64553600
1	64651400	64651800
1	64652600	64653000
1	64812800	64813000
1	64945600	64946000
1	64990600	64990800
1	65042400	65042800
1	65068200	65068400
1	65092000	65092200
1	65132200	65132400
1	65495800	65496000
1	65662400	65662800
1	65685400	65685600
1	66020600	66020800
1	66021800	66022000
1	66226200	66226400
1	66248400	66248600
1	66316000	66316400
1	66320400	66320600
1	66393000	66393200
1	66420200	66420400
1	66506200	66506400
1	66679200	66679400
1	66686200	66686400
1	66810000	66810200
1	66959600	66959800
1	67069000	67069200
1	67083200	67083800
1	67084600	67085000
1	67086800	67087000
1	67435000	67435200
1	67651600	67652000
1	67654400	67655000
1	67682400	67682600
1	67922600	67922800
1	67950400	67950600
1	68374600	68374800
1	68563800	68564000
1	68670800	68671000
1	68945000	68945200
1	69406400	69406800
1	69559200	69559400
1	69578800	69579000
1	69599200	69599400
1	69684400	69684600
1	69844600	69844800
1	69847000	69847400
1	70162400	70162600
1	70254000	70254200
1	70432000	70432200
1	70440400	70440800
1	70523400	70523600
1	71210600	71210800
1	71219200	71219400
1	71581200	71581400
1	72031200	72031400
1	72557000	72557400
1	72893600	72893800
1	73125600	73125800
1	73139600	73139800
1	73280800	73281000
1	73356600	73356800
1	73382600	73382800
1	73385600	73385800
1	73571400	73571600
1	74221400	74221600
1	74222800	74223000
1	74500200	74500600
1	74638800	74639000
1	74781400	74781600
1	75075000	75075200
1	75640400	75640800
1	75658200	75658400
1	75701000	75701200
1	75907200	75907400
1	76080400	76080600
1	76321800	76322000
1	77029000	77029200
1	77039600	77039800
1	77041600	77041800
1	77148600	77148800
1	77155200	77155400
1	77566600	77566800
1	77937200	77937600
1	78066000	78066200
1	78300000	78300200
1	78369000	78369200
1	78371600	78371800
1	78657000	78657200
1	78710600	78710800
1	78713800	78714000
1	78717400	78718000
1	78718400	78718600
1	79270400	79270600
1	79724200	79724400
1	79764800	79765400
1	80003200	80003600
1	80008800	80009000
1	80327400	80327600
1	80328000	80328200
1	80684600	80684800
1	80927600	80927800
1	80973000	80973200
1	81439600	81439800
1	81613000	81613600
1	81932800	81933200
1	81937200	81937400
1	81938400	81938600
1	82092600	82092800
1	82163600	82164000
1	82197200	82197400
1	82198400	82198600
1	82200800	82201000
1	82497200	82497400
1	83802600	83802800
1	84396000	84396400
1	84420000	84420200
1	84422600	84422800
1	84447400	84447600
1	84526600	84527000
1	84749000	84749200
1	85347200	85347400
1	85349600	85349800
1	85701600	85701800
1	85839000	85839200
1	85956200	85956400
1	85969800	85970000
1	85970800	85971000
1	86005800	86006000
1	86008200	86008400
1	86167200	86167400
1	86619200	86619600
1	87771600	87771800
1	87837400	87837800
1	87887400	87887600
1	87888200	87888400
1	87999200	87999400
1	88003000	88003200
1	88026000	88026200
1	88326400	88326800
1	88380200	88380400
1	88484200	88484400
1	89240200	89240600
1	89293400	89293600
1	89451600	89451800
1	89786000	89786400
1	89881000	89881200
1	89971200	89971400
1	90084600	90084800
1	90265800	90266200
1	90335600	90336000
1	90753400	90753600
1	90801800	90802000
1	90827800	90828400
1	90886800	90887000
1	90918400	90918600
1	91259800	91260000
1	91274200	91274600
1	91372200	91372600
1	91468400	91468600
1	91484400	91484600
1	91759800	91760000
1	92297400	92297600
1	92354400	92354600
1	93337800	93338000
1	93621200	93621400
1	93686600	93687200
1	93841800	93842000
1	94370600	94370800
1	94664000	94664200
1	94686000	94686400
1	94879000	94879200
1	94881200	94881400
1	94891200	94891400
1	94894600	94894800
1	95093800	95094200
1	95100800	95101600
1	95114000	95114200
1	95118200	95118400
1	95119200	95119400
1	95152000	95152200
1	95198000	95198200
1	95201800	95202000
1	95237600	95238000
1	95314800	95315000
1	95510400	95510600
1	95974400	95974600
1	96252200	96252400
1	96274000	96275000
1	96693800	96694000
1	97043000	97043400
1	97160800	97161000
1	97508800	97509000
1	97515000	97515200
1	97517200	97517800
1	97882000	97882200
1	98113000	98113200
1	98361600	98361800
1	98426600	98426800
1	99056800	99057000
1	99182000	99182200
1	99291800	99292000
1	99985400	99985800
1	100637600	100637800
1	101577800	101578000
1	102185400	102185600
1	102250400	102250600
1	102903200	102903400
1	102954000	102954400
1	103429800	103430000
1	103430800	103431000
1	103528400	103528600
1	103831600	103831800
1	103834800	103835200
1	103836000	103836400
1	103837800	103838000
1	104477200	104477600
1	104531400	104531600
1	104816800	104817400
1	105237000	105237600
1	105238800	105239000
1	105239400	105239600
1	105240800	105241000
1	105337600	105337800
1	105466400	105466600
1	105479600	105479800
1	105695200	105695400
1	106094200	106094600
1	106095600	106095800
1	106163000	106163200
1	106175400	106175600
1	106509400	106509600
1	106614800	106615000
1	106682200	106682400
1	106910400	106910600
1	107115600	107115800
1	107285000	107285200
1	107891000	107891200
1	108100600	108100800
1	108144800	108145000
1	109702800	109703000
1	109944200	109944400
1	111557200	111557600
1	111879000	111879200
1	111879800	111880000
1	112897000	112897200
1	113744000	113744200
1	113902200	113902600
1	115415400	115415600
1	116022200	116022400
1	116069400	116069600
1	116739000	116739200
1	116963200	116963600
1	117719000	117719200
1	117722800	117723000
1	118062800	118063200
1	118074400	118074600
1	119006400	119006800
1	119420800	119421000
1	119705400	119705800
1	120152800	120153000
1	122171000	122171200
1	122482600	122482800
1	123780600	123780800
1	124476600	124476800
1	124699400	124699600
1	124762800	124763000
1	125088000	125088200
1	125820000	125820200
1	127438600	127438800
1	127514000	127514200
1	127518800	127519000
1	128019800	128020000
1	128055400	128055600
1	128527200	128527400
1	128710400	128710600
1	129270600	129270800
1	129274000	129274200
1	129274800	129275000
1	130091600	130091800
1	130890200	130890600
1	131368200	131368400
1	133385200	133385400
1	134440600	134441000
1	134610000	134610200
1	137143000	137143200
1	137965200	137965400
1	138149800	138150000
1	138157200	138157400
1	138263600	138263800
1	138923600	138923800
1	139474000	139474200
1	139474600	139474800
1	140326800	140327000
1	140328600	140328800
1	140421400	140421600
1	140728400	140728600
1	140908800	140909000
1	140926600	140926800
1	140971600	140971800
1	140992600	140992800
1	141046200	141046400
1	141278000	141278200
1	141281400	141281600
1	141690200	141690400
1	141750600	141750800
1	141946200	141946600
1	142664200	142664400
1	143633600	143633800
1	143883800	143884000
1	143885400	143885600
1	144703800	144704000
1	144967600	144967800
1	144984000	144984200
1	145110800	145111000
1	145317000	145317200
1	145520000	145520400
1	145521600	145521800
1	145882200	145882400
1	146171600	146171800
1	146261600	146261800
1	146899800	146900000
1	147154400	147154600
1	147242400	147242800
1	148138600	148138800
1	148635200	148635400
1	149135800	149136000
1	149562000	149562200
1	149722400	149722600
1	150123800	150124000
1	150233400	150233600
1	150236000	150236200
1	150723800	150724000
1	151003800	151004000
1	151031600	151031800
1	151035400	151035600
1	151367400	151367600
1	151723800	151724000
1	151744000	151744200
1	152186600	152186800
1	154084600	154084800
1	154093400	154093800
1	154095200	154095400
1	154534600	154534800
1	154710200	154710600
1	154795800	154796000
1	154804400	154804600
1	154892000	154892200
1	156500400	156500600
1	156505000	156505200
1	156507400	156507600
1	156832400	156832600
1	157155600	157156000
1	157195600	157196000
1	157265200	157265400
1	157560000	157560200
1	158023000	158023200
1	158309000	158309200
1	158651000	158651200
1	159197600	159197800
1	159376000	159376200
1	160092600	160093000
1	160325800	160326000
1	160836200	160836400
1	160871800	160872000
1	161050400	161050600
1	161382800	161383000
1	161593000	161593400
1	161594600	161594800
1	161696600	161696800
1	161788000	161788400
1	161925200	161925600
1	162176600	162176800
1	162181000	162181200
1	162281600	162281800
1	162518600	162518800
1	162601000	162601200
1	162627800	162628000
1	162806000	162806200
1	163024000	163024200
1	163322600	163322800
1	163450200	163450400
1	163955600	163955800
1	163956600	163956800
1	163971000	163971200
1	163973600	163973800
1	164017400	164017600
1	164052600	164053000
1	164286200	164286400
1	164288200	164288800
1	164340200	164340800
1	164341600	164341800
1	164384200	164384600
1	164522400	164522600
1	164660600	164660800
1	164662200	164662400
1	164792200	164792400
1	164880600	164880800
1	164957600	164957800
1	164958200	164958400
1	164963600	164964000
1	164965000	164965200
1	164966200	164966400
1	165092400	165092600
1	165099400	165099600
1	165219600	165219800
1	165246200	165246400
1	165246800	165247000
1	165270200	165270400
1	165586000	165586200
1	165634400	165634600
1	165636800	165637200
1	165664400	165664600
1	166074600	166074800
1	166318600	166318800
1	166685200	166685400
1	166790400	166790600
1	166828800	166829200
1	166829600	166829800
1	167345600	167345800
1	167490000	167490200
1	167617000	167617200
1	167848800	167849000
1	167888000	167888200
1	167890400	167891600
1	168780000	168780400
1	168781400	168781600
1	168874600	168874800
1	169865600	169865800
1	170212400	170212600
1	170295600	170295800
1	170319200	170319400
1	170322200	170322400
1	170328200	170328400
1	170855800	170856000
1	171075800	171076000
1	171088000	171088400
1	171089000	171089200
1	171089800	171090200
1	171248600	171248800
1	171504600	171504800
1	171507800	171508000
1	171516400	171516600
1	171553000	171553200
1	172047600	172047800
1	172250400	172250600
1	172924000	172924200
1	172937800	172938000
1	173418000	173418200
1	173867800	173868000
1	174018800	174019000
1	174024800	174025800
1	174186200	174186400
1	174235000	174235200
1	174267400	174267600
1	174312400	174312600
1	174315400	174315600
1	174337400	174337600
1	174393400	174393600
1	174476600	174476800
1	174586800	174587200
1	174696600	174697000
1	174957800	174958000
1	174962200	174962400
1	175407400	175407600
1	175515400	175515600
1	175592600	175592800
1	175651600	175651800
1	175671800	175672000
1	175896000	175896400
1	175929200	175929400
1	176001400	176001600
1	176087600	176087800
1	176126200	176126400
1	176198400	176198600
1	176568800	176569000
1	176787400	176787800
1	176818400	176818600
1	176820200	176820400
1	176821800	176822000
1	177073200	177073600
1	177874600	177874800
1	178035600	178036000
1	178036400	178036600
1	178503800	178504800
1	179857400	179857600
1	179860000	179860200
1	179920400	179920600
1	179989200	179989400
1	180334400	180334600
1	180335000	180335200
1	180650200	180650400
1	180865800	180866000
1	181660200	181661600
1	181662000	181662400
1	181663000	181663200
1	181694000	181694400
1	182123000	182123200
1	182309400	182309800
1	182774600	182774800
1	183335200	183335600
1	183420400	183420600
1	183559600	183559800
1	183566400	183566600
1	183584400	183584600
1	183621000	183621200
1	183630200	183630400
1	183638200	183638400
1	183830800	183831400
1	184158400	184158600
1	184272000	184272200
1	184274200	184274400
1	184603600	184603800
1	184604800	184605000
1	184644200	184645000
1	184662800	184663000
1	184684600	184684800
1	185359600	185359800
1	186272400	186272600
1	187128600	187128800
1	187375000	187375200
1	187413400	187413800
1	187666800	187667200
1	187668400	187668600
1	187674800	187675000
1	187877600	187877800
1	187912000	187912200
1	187913000	187913600
1	188121000	188121200
1	188144000	188144200
1	188146600	188146800
1	188421400	188421600
1	188750200	188750600
1	188966400	188966600
1	189719000	189719200
1	190126400	190126600
1	190593800	190594000
1	190595200	190595400
1	191407200	191407400
1	191652400	191652600
1	191877200	191877400
1	191877800	191878200
1	191879800	191880200
1	192088400	192089000
1	192317200	192319600
1	192320000	192320200
1	192351400	192351600
1	192766000	192766200
1	192767000	192767200
1	192811400	192811600
1	192965200	192965400
1	193356800	193357000
1	194044800	194045000
1	194087800	194088000
1	194195000	194195200
1	194243200	194243400
1	194521800	194522000
1	194712600	194712800
1	195104600	195104800
1	195179000	195179200
1	195215800	195216000
1	195218200	195218400
1	195221800	195222400
1	195432800	195433000
1	195451800	195452000
1	195716200	195716400
1	195808200	195808400
1	195814000	195814200
1	196254400	196254600
1	196277400	196277600
1	196301600	196301800
1	196304800	196305000
1	196455600	196456000
1	196465800	196466000
1	196790400	196790600
1	196806800	196807000
1	196807600	196807800
1	197293000	197293200
1	197304600	197304800
1	197394000	197394200
1	197494600	197494800
1	197879400	197879600
1	198267600	198267800
1	198469600	198469800
1	198574200	198574400
1	198842000	198842200
1	199147200	199147600
1	199370400	199370600
1	199371200	199371600
1	199668400	199668800
1	199670200	199670400
1	199719800	199720000
1	199764600	199764800
1	200034600	200035000
1	200051800	200052000
1	200322600	200322800
1	200516000	200516200
1	200673400	200673600
1	200726000	200726200
1	200728000	200728200
1	201263400	201263600
1	201502200	201502400
1	201661200	201661400
1	201983400	201983600
1	202008400	202008600
1	202201800	202202200
1	202202800	202203000
1	202642400	202642600
1	202660600	202660800
1	203100800	203101000
1	203125600	203125800
1	203139600	203140000
1	203211000	203212200
1	203212600	203213000
1	203302000	203302400
1	203369400	203369600
1	203381000	203381200
1	203694200	203694400
1	203882200	203882400
1	204109600	204109800
1	204695400	204695600
1	204728800	204729000
1	205136200	205136400
1	205137600	205137800
1	205138400	205138600
1	205230000	205230200
1	205287400	205287600
1	205461800	205462000
1	205466800	205467000
1	205467400	205467800
1	205469000	205469200
1	205470400	205470800
1	205472000	205472200
1	205473800	205474000
1	205727000	205727600
1	205739200	205739400
1	205877600	205878000
1	205929400	205929800
1	205933400	205933600
1	206145800	206146000
1	206205000	206205200
1	206205800	206206000
1	206206400	206206600
1	206221800	206222000
1	206223200	206223600
1	206387200	206387400
1	206395000	206395200
1	206469000	206469200
1	206480800	206481000
1	206482000	206482200
1	206503600	206503800
1	206506400	206506600
1	206548600	206549200
1	206551200	206551400
1	206613800	206614000
1	206753800	206754000
1	206787800	206788000
1	206837600	206837800
1	206838200	206838400
1	206865400	206865600
1	206904600	206905400
1	206918400	206918600
1	207015000	207015200
1	207058400	207058600
1	207059600	207060000
1	207089600	207089800
1	207090800	207091000
1	207102000	207102200
1	207165200	207165400
1	207178400	207178600
1	207179000	207179200
1	207212000	207212200
1	207219200	207219400
1	207219800	207220200
1	207271000	207271400
1	207355600	207356200
1	207356600	207356800
1	207358400	207358600
1	207364200	207364400
1	207414000	207414200
1	207414800	207415000
1	207571000	207571200
1	207574600	207574800
1	207689200	207689400
1	207689800	207690000
1	207692400	207692600
1	207768400	207768800
1	207769600	207769800
1	208065800	208066000
1	208140400	208140600
1	208484000	208484200
1	208639600	208639800
1	208993400	208993600
1	208994000	208994200
1	208995400	208995600
1	208999000	208999200
1	209010400	209010800
1	209172400	209172600
1	209175200	209175400
1	209229600	209229800
1	209277600	209277800
1	209278200	209278400
1	209280000	209280200
1	209352600	209353000
1	209873000	209873200
1	210269200	210269600
1	210641400	210641600
1	210698400	210698600
1	210699200	210699400
1	210700200	210701000
1	210710200	210710400
1	210714400	210714600
1	210750600	210750800
1	210751200	210751400
1	210753000	210753200
1	210753800	210754000
1	210888400	210888600
1	211047400	211047800
1	211322200	211322400
1	211428800	211429000
1	211485600	211485800
1	211497200	211497400
1	211504400	211504600
1	211579000	211579200
1	211641600	211642000
1	211931000	211931200
1	211931800	211932600
1	211933400	211934400
1	212244000	212244200
1	212305600	212305800
1	212551200	212551400
1	212577200	212577600
1	212579800	212580000
1	212678800	212679000
